"id","property_type","city","price","sq_m_built","n_bedrooms","bathrooms","floor","year_built","exterior","parking","log_price","city-neighborhood"
103685317,Flat / apartment,Barcelona,375000,62,3,1,6,1970,True,False,12,Barcelona - Les Corts
104311557,Flat / apartment,Barcelona,270000,82,1,2,0,1935,False,False,12,Barcelona - Les Corts
104235410,Flat / apartment,Barcelona,620000,93,3,2,8,1971,True,False,13,Barcelona - Les Corts
104297694,Flat / apartment,Barcelona,450000,115,3,1,3,1969,True,False,13,Barcelona - Les Corts
104283397,Flat / apartment,Barcelona,493999,93,3,2,7,1969,True,False,13,Barcelona - Les Corts
104336580,Flat / apartment,Barcelona,320000,82,3,2,1,1969,False,False,12,Barcelona - Les Corts
104254827,Flat / apartment,Barcelona,585000,163,2,2,0,2016,True,False,13,Barcelona - Les Corts
104071822,Flat / apartment,Barcelona,135500,65,3,1,0,1972,True,False,11,Barcelona - Verdun
104182895,Flat / apartment,Barcelona,119000,50,3,1,2,1968,True,False,11,Barcelona - Nou Barris
103494150,Flat / apartment,Barcelona,285000,77,3,1,3,1939,True,False,12,Barcelona - El Camp de l'Arpa del Clot
103989027,Duplex,Barcelona,330000,88,3,2,0,1990,True,True,12,Barcelona - El Camp de l'Arpa del Clot
103814506,Duplex,Barcelona,330000,88,3,2,0,1990,True,True,12,Barcelona - El Camp de l'Arpa del Clot
103556155,Flat / apartment,Barcelona,330000,98,2,2,1,1930,True,False,12,Barcelona - El Camp de l'Arpa del Clot
100723323,Flat / apartment,Barcelona,294000,42,1,1,8,1972,True,False,12,Barcelona - El Camp de l'Arpa del Clot
104378526,Flat / apartment,Barcelona,339000,71,3,1,5,1971,True,False,12,Barcelona - Sant Martí
103642264,Flat / apartment,Barcelona,231000,60,3,1,1,1969,False,False,12,Barcelona - El Camp de l'Arpa del Clot
102885995,Flat / apartment,Barcelona,330000,154,3,2,0,1990,True,True,12,Barcelona - El Camp de l'Arpa del Clot
104110888,Flat / apartment,Barcelona,72000,27,1,1,0,1969,True,False,11,Barcelona - El Camp de l'Arpa del Clot
100310836,Flat / apartment,Barcelona,252000,78,2,2,1,1969,True,False,12,Barcelona - El Camp de l'Arpa del Clot
102609655,Flat / apartment,Barcelona,640000,117,3,2,2,2001,True,False,13,Barcelona - El Camp de l'Arpa del Clot
104152123,Flat / apartment,Barcelona,400000,107,3,2,2,1969,False,False,12,Barcelona - El Camp de l'Arpa del Clot
103191205,Duplex,Barcelona,330000,88,3,2,0,1990,False,True,12,Barcelona - Sant Martí
100959463,Flat / apartment,Barcelona,380000,94,3,1,2,1960,True,False,12,Barcelona - El Camp de l'Arpa del Clot
104040298,Flat / apartment,Barcelona,300000,65,1,1,1,1880,True,False,12,Barcelona - El Raval
95261992,Flat / apartment,Barcelona,195000,54,3,2,1,1848,True,False,12,Barcelona - El Raval
101497161,Flat / apartment,Barcelona,1350000,284,4,3,0,1910,True,False,14,Barcelona - Ciutat Vella
103936781,Flat / apartment,Barcelona,195000,50,1,1,4,1850,True,False,12,Barcelona - El Raval
103771027,Studio flat,Barcelona,330000,55,0,1,0,1900,False,False,12,Barcelona - Ciutat Vella
100840351,Flat / apartment,Barcelona,205000,52,1,1,2,1900,True,False,12,Barcelona - Ciutat Vella
102260523,Flat / apartment,Barcelona,450000,115,2,2,0,2018,False,False,13,Barcelona - Ciutat Vella
99487952,Flat / apartment,Barcelona,370000,71,3,1,0,1900,True,False,12,Barcelona - El Raval
102381921,Flat / apartment,Barcelona,165000,51,2,1,4,2017,True,False,12,Barcelona - El Raval
104321882,Flat / apartment,Barcelona,240000,42,1,1,5,1950,True,False,12,Barcelona - El Raval
103753992,Flat / apartment,Barcelona,250000,150,2,2,0,1900,False,False,12,Barcelona - El Raval
103449351,Flat / apartment,Barcelona,229000,137,6,4,0,1847,False,False,12,Barcelona - El Raval
103330673,Duplex,Barcelona,250000,150,2,2,0,1900,False,False,12,Barcelona - El Raval
103760704,Flat / apartment,Barcelona,199000,57,1,1,3,2001,True,False,12,Barcelona - El Raval
103438221,Studio flat,Barcelona,145000,40,0,1,1,1870,False,False,11,Barcelona - El Raval
97994331,Penthouse,Barcelona,448000,62,2,1,4,1900,True,False,13,Barcelona - El Raval
92230138,Flat / apartment,Barcelona,150000,51,1,1,0,1900,True,False,11,Barcelona - El Raval
103698715,Flat / apartment,Barcelona,560000,155,3,2,1,2003,True,False,13,Barcelona - El Raval
102205589,Studio flat,Barcelona,175000,40,0,1,4,1900,True,False,12,Barcelona - El Raval
93883284,Flat / apartment,Barcelona,158000,110,2,1,0,1900,True,False,11,Barcelona - El Raval
84485794,Studio flat,Barcelona,133000,42,0,1,2,1900,False,False,11,Barcelona - El Raval
101800549,Flat / apartment,Barcelona,229000,60,1,1,0,2000,True,False,12,Barcelona - Ciutat Vella
102990427,Flat / apartment,Barcelona,220000,36,1,1,3,1900,False,False,12,Barcelona - El Raval
103753743,Flat / apartment,Barcelona,330000,90,3,2,2,1900,True,False,12,Barcelona - El Raval
102848810,Flat / apartment,Barcelona,166500,54,1,1,1,1867,True,False,12,Barcelona - El Raval
92434901,Flat / apartment,Barcelona,186000,76,3,1,4,1900,True,False,12,Barcelona - El Raval
103309584,Flat / apartment,Barcelona,197000,40,1,1,2,1900,True,False,12,Barcelona - El Raval
93431281,Flat / apartment,Barcelona,145000,60,3,1,1,1800,False,False,11,Barcelona - El Raval
100150669,Duplex,Barcelona,148000,75,1,1,0,1900,True,False,11,Barcelona - El Raval
101916864,Flat / apartment,Barcelona,249000,94,3,2,0,1910,True,False,12,Barcelona - Ciutat Vella
102947247,Flat / apartment,Barcelona,425000,92,3,2,3,1890,True,False,12,Barcelona - El Gòtic
101401639,Flat / apartment,Barcelona,850000,126,2,2,2,1900,True,False,13,Barcelona - Ciutat Vella
100751303,Flat / apartment,Barcelona,579000,102,3,2,3,1890,True,False,13,Barcelona - El Gòtic
99211210,Flat / apartment,Barcelona,695000,120,3,2,2,1850,True,False,13,Barcelona - Ciutat Vella
99481862,House,Barcelona,1600000,646,3,3,0,1764,False,False,14,Barcelona - Ciutat Vella
100669032,Penthouse,Barcelona,495000,65,2,1,5,1885,True,False,13,Barcelona - El Gòtic
103518026,Flat / apartment,Barcelona,189000,68,1,1,1,1900,True,False,12,Barcelona - El Gòtic
104337416,Flat / apartment,Barcelona,309000,55,2,1,1,1900,True,False,12,Barcelona - El Gòtic
103350469,Flat / apartment,Barcelona,349000,67,3,1,4,1890,True,False,12,Barcelona - Ciutat Vella
93162984,Flat / apartment,Barcelona,960000,166,1,1,3,1900,False,False,13,Barcelona - Ciutat Vella
100194439,Flat / apartment,Barcelona,495000,95,2,1,5,1885,False,False,13,Barcelona - El Gòtic
103321875,Flat / apartment,Barcelona,279000,59,2,1,4,1950,True,False,12,Barcelona - El Gòtic
100454956,Flat / apartment,Barcelona,495000,65,2,1,5,1885,False,False,13,Barcelona - El Gòtic
103324524,Penthouse,Barcelona,495000,100,2,1,6,1885,True,False,13,Barcelona - El Gòtic
104028156,Flat / apartment,Barcelona,270000,70,2,1,1,1900,True,False,12,Barcelona - El Gòtic
100618814,Flat / apartment,Barcelona,180000,48,1,1,3,1900,True,False,12,Barcelona - El Gòtic
104063161,Flat / apartment,Barcelona,270000,70,2,1,1,1900,False,False,12,Barcelona - El Gòtic
103220939,Penthouse,Barcelona,1590000,91,2,2,5,1890,True,False,14,Barcelona - El Gòtic
100205316,Penthouse,Barcelona,495000,65,2,1,5,1885,True,False,13,Barcelona - El Gòtic
101133588,Penthouse,Barcelona,970000,106,3,2,3,1900,True,False,13,Barcelona - Ciutat Vella
103985819,Flat / apartment,Barcelona,225000,75,4,1,0,1900,False,False,12,Barcelona - Ciutat Vella
101352840,Flat / apartment,Barcelona,590000,95,4,2,2,1890,True,False,13,Barcelona - El Gòtic
102541131,Flat / apartment,Barcelona,510000,95,2,2,4,2010,False,True,13,Barcelona - Ciutat Vella
103895219,Penthouse,Barcelona,950000,95,2,1,6,1936,True,False,13,Barcelona - La Barceloneta
99341182,Flat / apartment,Barcelona,550000,77,3,1,1,1948,True,False,13,Barcelona - La Barceloneta
104275168,Flat / apartment,Barcelona,395000,52,2,1,1,1976,True,False,12,Barcelona - Horta
103839806,Flat / apartment,Barcelona,260000,65,3,1,2,1972,True,False,12,Barcelona - Horta
103619973,Detached house,Barcelona,540000,152,4,3,0,1900,False,False,13,Barcelona - Horta
103946158,Duplex,Barcelona,89000,89,0,1,0,1957,True,False,11,Barcelona - Horta
103725540,Flat / apartment,Barcelona,79000,58,2,1,3,1969,True,False,11,Barcelona - Ciutat Meridiana - Torre Baró - Vallbona
103178230,Flat / apartment,Barcelona,103000,63,3,1,2,1969,True,False,11,Barcelona - Ciutat Meridiana - Torre Baró - Vallbona
91441712,Semi-detached house,Barcelona,250000,150,3,2,3,1969,False,True,12,Barcelona - Ciutat Meridiana - Torre Baró - Vallbona
102636472,Flat / apartment,Barcelona,123000,69,3,1,5,1968,False,False,11,Barcelona - Nou Barris
96585527,Semi-detached house,Barcelona,389000,190,3,2,2,1986,False,True,12,Barcelona - Ciutat Meridiana - Torre Baró - Vallbona
102291048,Flat / apartment,Barcelona,120500,71,2,1,2,1968,False,False,11,Barcelona - Nou Barris
104386284,Flat / apartment,Barcelona,168000,67,2,1,3,1964,True,False,12,Barcelona - Sant Martí
101142242,Flat / apartment,Barcelona,347000,73,3,2,0,1984,True,False,12,Barcelona - La Verneda i la Pau
103518040,Flat / apartment,Barcelona,373000,113,4,2,1,1984,True,False,12,Barcelona - La Verneda i la Pau
104150576,Flat / apartment,Barcelona,373000,113,4,2,1,1984,False,False,12,Barcelona - La Verneda i la Pau
104042967,Flat / apartment,Barcelona,795000,103,2,2,1,1934,True,False,13,Barcelona - Sant Pere - Santa Caterina i la Ribera
104162604,Flat / apartment,Barcelona,1145000,145,3,2,1,1936,False,False,13,Barcelona - Sant Pere - Santa Caterina i la Ribera
99883487,Flat / apartment,Barcelona,179000,73,1,1,0,1925,True,False,12,Barcelona - Sant Pere - Santa Caterina i la Ribera
101735519,Flat / apartment,Barcelona,795000,88,2,2,1,1934,True,False,13,Barcelona - Sant Pere - Santa Caterina i la Ribera
103769526,Flat / apartment,Barcelona,895000,190,5,2,3,1925,True,False,13,Barcelona - Ciutat Vella
103876136,Flat / apartment,Barcelona,360000,55,1,1,3,1925,False,False,12,Barcelona - Sant Pere - Santa Caterina i la Ribera
103039444,Flat / apartment,Barcelona,298000,70,3,1,1,1900,True,False,12,Barcelona - Sant Pere - Santa Caterina i la Ribera
103992383,Flat / apartment,Barcelona,795000,103,2,2,1,1934,True,False,13,Barcelona - Ciutat Vella
102358587,Flat / apartment,Barcelona,380000,130,4,2,1,1930,True,False,12,Barcelona - Sant Pere - Santa Caterina i la Ribera
103372555,Penthouse,Barcelona,299000,41,2,1,3,1880,True,False,12,Barcelona - Ciutat Vella
103682635,Flat / apartment,Barcelona,290000,50,1,1,3,1900,True,False,12,Barcelona - Sant Pere - Santa Caterina i la Ribera
103090750,Duplex,Barcelona,420000,74,2,1,2,2007,True,False,12,Barcelona - Sant Pere - Santa Caterina i la Ribera
103159931,Flat / apartment,Barcelona,285000,40,1,1,1,1925,True,False,12,Barcelona - Sant Pere - Santa Caterina i la Ribera
96125562,Flat / apartment,Barcelona,795000,88,2,2,1,1934,True,False,13,Barcelona - Sant Pere - Santa Caterina i la Ribera
87651118,Duplex,Barcelona,195000,42,0,1,3,1850,True,False,12,Barcelona - Sant Pere - Santa Caterina i la Ribera
103518139,Flat / apartment,Barcelona,750000,137,5,2,4,1900,True,False,13,Barcelona - Eixample
100239447,Flat / apartment,Barcelona,420000,101,3,2,4,1980,True,False,12,Barcelona - Gràcia
99969327,Penthouse,Barcelona,670000,99,2,2,10,1955,True,False,13,Barcelona - El Camp d'En Grassot i Gràcia Nova
84247219,Flat / apartment,Barcelona,550000,222,4,3,0,1992,False,False,13,Barcelona - El Camp d'En Grassot i Gràcia Nova
98693588,Flat / apartment,Barcelona,593000,80,2,1,1,1955,True,False,13,Barcelona - El Camp d'En Grassot i Gràcia Nova
103394251,Flat / apartment,Barcelona,380000,96,3,1,6,1955,False,False,12,Barcelona - El Camp d'En Grassot i Gràcia Nova
103419026,Penthouse,Barcelona,670000,99,3,2,9,1955,True,False,13,Barcelona - El Camp d'En Grassot i Gràcia Nova
103381546,Duplex,Barcelona,825000,137,3,2,0,2008,True,False,13,Barcelona - El Camp d'En Grassot i Gràcia Nova
101790292,Flat / apartment,Barcelona,99000,62,3,1,0,1955,False,False,11,Barcelona - Can Peguera - El Turó de la Peira
103504386,Flat / apartment,Barcelona,255000,77,3,1,3,1959,True,False,12,Barcelona - Can Peguera - El Turó de la Peira
102641468,Flat / apartment,Barcelona,133000,62,2,1,1,1955,True,False,11,Barcelona - Can Peguera - El Turó de la Peira
104364799,Flat / apartment,Barcelona,130000,60,2,1,3,1955,True,False,11,Barcelona - Can Peguera - El Turó de la Peira
103935538,Flat / apartment,Barcelona,255000,77,3,2,3,1959,True,False,12,Barcelona - Can Peguera - El Turó de la Peira
93694083,Flat / apartment,Barcelona,160000,74,2,1,3,1964,True,False,11,Barcelona - Can Peguera - El Turó de la Peira
103692113,Flat / apartment,Barcelona,190000,59,3,1,3,1969,False,True,12,Barcelona - La Prosperitat
101596753,Flat / apartment,Barcelona,660000,116,3,2,1,1971,True,False,13,Barcelona - Sant Martí
102469073,Flat / apartment,Barcelona,690000,190,4,2,3,1992,True,False,13,Barcelona - La Vila Olímpica del Poblenou
104387982,Flat / apartment,Barcelona,240000,108,1,2,1,1978,True,False,12,Barcelona - La Sagrada Família
104368222,Flat / apartment,Barcelona,448000,82,3,2,2,1949,False,False,13,Barcelona - La Sagrada Família
104321750,Flat / apartment,Barcelona,448000,82,3,2,2,1949,False,False,13,Barcelona - La Sagrada Família
103353512,Flat / apartment,Barcelona,340000,60,3,1,0,1968,False,False,12,Barcelona - Eixample
102656164,Flat / apartment,Barcelona,360000,95,4,1,2,1956,False,False,12,Barcelona - La Sagrada Família
100918168,Flat / apartment,Barcelona,143000,36,1,1,0,1900,False,False,11,Barcelona - La Sagrada Família
104095843,Flat / apartment,Barcelona,199000,134,3,2,1,1967,True,True,12,Barcelona - El Carmel
101338668,Flat / apartment,Barcelona,150000,50,3,1,2,1965,True,False,11,Barcelona - El Carmel
104388735,Flat / apartment,Barcelona,175000,69,3,1,0,1966,True,True,12,Barcelona - El Carmel
103463302,Flat / apartment,Barcelona,157500,55,3,1,3,1965,True,False,11,Barcelona - El Carmel
104005711,Flat / apartment,Barcelona,490000,80,2,1,5,1970,True,True,13,Barcelona - El Carmel
101690915,Flat / apartment,Barcelona,297810,68,2,1,2,1970,True,False,12,Barcelona - El Carmel
104341944,Flat / apartment,Barcelona,159000,75,3,1,1,1970,False,False,11,Barcelona - Horta Guinardó
103238994,Flat / apartment,Barcelona,165000,69,3,1,2,1970,True,False,12,Barcelona - El Carmel
103872601,Flat / apartment,Barcelona,210000,70,3,1,2,1962,True,False,12,Barcelona - Horta Guinardó
102893254,Flat / apartment,Barcelona,205000,68,3,1,0,1970,True,False,12,Barcelona - Horta Guinardó
104390366,Penthouse,Sant Adriá de Besós,143000,58,3,1,0,1968,True,False,11,Sant Adriá de Besós - Sant Adriá Nord
104361014,Flat / apartment,Sant Adriá de Besós,116900,63,3,1,7,1985,False,False,11,Sant Adriá de Besós - Sant Adriá de Besós
103966984,Flat / apartment,Sant Adriá de Besós,83600,80,3,2,1,1985,False,False,11,Sant Adriá de Besós - Sant Adriá de Besós
97927491,Flat / apartment,Barcelona,1100000,208,5,2,1,1900,True,False,13,Barcelona - La Dreta de l'Eixample
101481699,Duplex,Barcelona,2188000,254,2,3,0,1940,True,False,14,Barcelona - Eixample
103738620,Flat / apartment,Barcelona,1500000,212,7,2,6,1890,False,False,14,Barcelona - La Dreta de l'Eixample
103489038,Flat / apartment,Barcelona,850000,118,3,2,1,1920,True,False,13,Barcelona - La Dreta de l'Eixample
100464424,Flat / apartment,Barcelona,3500000,230,4,4,6,1850,True,False,15,Barcelona - La Dreta de l'Eixample
103582553,Flat / apartment,Barcelona,1175000,152,4,3,2,1926,True,False,13,Barcelona - La Dreta de l'Eixample
103184137,Flat / apartment,Barcelona,1600000,215,4,3,1,1900,True,False,14,Barcelona - Eixample
103839566,Flat / apartment,Barcelona,849000,101,2,3,0,1900,True,False,13,Barcelona - Eixample
100678818,Flat / apartment,Barcelona,1680000,137,2,3,0,1940,False,False,14,Barcelona - Eixample
95269529,Penthouse,Barcelona,949000,121,2,2,0,1900,True,False,13,Barcelona - Eixample
103092794,Flat / apartment,Barcelona,720000,117,3,2,4,1982,True,False,13,Barcelona - Eixample
102338067,Flat / apartment,Barcelona,938000,109,3,2,2,1920,True,False,13,Barcelona - La Dreta de l'Eixample
102444211,Penthouse,Barcelona,1790000,254,3,3,4,2022,True,False,14,Barcelona - La Dreta de l'Eixample
104355336,Flat / apartment,Barcelona,720000,100,2,2,3,1920,True,False,13,Barcelona - La Dreta de l'Eixample
97312531,Flat / apartment,Barcelona,1550000,132,1,2,4,1920,True,False,14,Barcelona - La Dreta de l'Eixample
103322828,Flat / apartment,Barcelona,475000,100,2,1,4,1931,True,False,13,Barcelona - La Dreta de l'Eixample
81669178,Flat / apartment,Barcelona,895000,70,2,1,0,2006,True,False,13,Barcelona - Eixample
101355721,Flat / apartment,Barcelona,1547756,180,5,2,3,1920,True,False,14,Barcelona - La Dreta de l'Eixample
96235809,Flat / apartment,Barcelona,595000,110,4,2,7,1957,True,False,13,Barcelona - La Dreta de l'Eixample
103607402,Duplex,Barcelona,2158000,150,2,3,2,1900,True,False,14,Barcelona - La Dreta de l'Eixample
33148486,Flat / apartment,Barcelona,770000,85,1,1,1,1940,True,False,13,Barcelona - Eixample
103228421,Flat / apartment,Barcelona,1250000,109,3,2,2,1900,True,False,14,Barcelona - La Dreta de l'Eixample
103739868,Flat / apartment,Barcelona,880000,150,4,2,3,1960,True,False,13,Barcelona - La Dreta de l'Eixample
103293983,Flat / apartment,Barcelona,195000,58,1,1,4,1920,True,False,12,Barcelona - La Dreta de l'Eixample
103292945,Flat / apartment,Barcelona,1000000,133,4,2,3,1920,True,False,13,Barcelona - La Dreta de l'Eixample
104392962,Flat / apartment,Barcelona,490000,115,4,2,3,1925,False,False,13,Barcelona - La Nova Esquerra de l'Eixample
103779407,Flat / apartment,Barcelona,490000,117,4,2,2,1985,True,False,13,Barcelona - Eixample
104110435,Flat / apartment,Barcelona,419000,76,2,1,3,1936,True,False,12,Barcelona - La Nova Esquerra de l'Eixample
103222861,Flat / apartment,Barcelona,295000,75,3,2,1,1975,True,False,12,Barcelona - Eixample
102166678,Flat / apartment,Barcelona,395000,96,3,1,6,1900,True,False,12,Barcelona - La Nova Esquerra de l'Eixample
103546828,Flat / apartment,Barcelona,329000,75,3,2,1,1975,True,False,12,Barcelona - La Nova Esquerra de l'Eixample
103163615,Flat / apartment,Barcelona,295000,75,3,2,1,1975,False,False,12,Barcelona - La Nova Esquerra de l'Eixample
104004194,Flat / apartment,Barcelona,400000,78,2,2,1,1963,True,False,12,Barcelona - La Nova Esquerra de l'Eixample
102961569,Penthouse,Barcelona,460000,84,2,1,6,1963,True,False,13,Barcelona - La Nova Esquerra de l'Eixample
104183855,Flat / apartment,Barcelona,520000,103,3,2,3,2001,True,False,13,Barcelona - El Clot
103874201,Penthouse,Barcelona,250000,71,2,1,9,1956,True,False,12,Barcelona - El Clot
104273677,Flat / apartment,Barcelona,356000,76,3,1,10,1973,True,False,12,Barcelona - El Clot
